Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
128,40,85,153,False,3.9,1,7/28/2024 2:30:24 PM,False,0,1,86,5.7,1464,,3.9,1,7/28/2024 2:54:48 PM,False,0,1,937B0677,86,2,13,GF,40/85,1002,1002,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
64000,3.8,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,51,36,25,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
66000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,52,37,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
68000,4.1,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,54,39,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
70000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,53,37,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
72000,4.5,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,51,39,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
74000,4.7,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,53,40,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
76000,4.9,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,51,39,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
78000,4.8,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,53,40,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
80000,4.8,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,52,40,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
82000,4.8,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,51,36,26,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
84000,5,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,55,38,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
86000,5.4,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,53,41,29,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
88000,5.5,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,54,41,30,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
90000,5.5,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,53,38,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
92000,5.1,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,50,37,24,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
94000,4.7,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,54,40,28,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
96000,5.4,0,1,0.32,0.21,0,0,99,1,0,24,False,True,0,0,51,38,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
98000,5.5,0,1,0.32,0.21,0,0,99,1,0,24,False,True,0,0,51,38,26,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
100000,5.2,0,1,0.32,0.21,0,0,99,1,0,24,False,True,0,0,51,38,25,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
102000,5.5,0,1,0.32,0.21,0,0,99,1,0,24,False,True,0,0,51,38,26,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
104000,5.5,0,1,0.32,0.21,0,0,99,1,0,24,False,True,0,0,53,38,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
106000,5.2,0,1,0.32,0.21,0,0,99,1,0,24,False,True,0,0,52,39,27,3.88,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
