Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
144,40,85,5611,False,4.1,0,8/8/2024 11:50:11 AM,False,0,1,86,10.1,2129,,4.1,0,8/8/2024 12:25:35 PM,False,0,1,937B0677,86,2,13,GF,40/85,997,997,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
138000,3.7,0,1,0.28,0.21,0,0,99,1,0,26,False,True,0,0,54,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
140000,3.9,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,55,40,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
142000,4.1,0,1,0.29,0.21,0,0,99,1,0,26,False,True,0,0,55,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
144000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,55,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
146000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,54,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
148000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,54,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
150000,4.3,0,1,0.3,0.21,0,0,99,1,0,26,False,True,0,0,55,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
152000,4.4,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,55,40,27,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
154000,4.5,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,54,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
156000,4.5,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,57,42,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
158000,4.5,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,56,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
160000,4.5,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,56,43,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
162000,4.6,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,54,39,26,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
164000,4.6,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,55,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
166000,4.6,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,55,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
168000,4.5,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,55,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
170000,4.5,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,54,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
172000,4.4,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,55,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
174000,4.5,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,56,42,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
176000,4.7,0,1,0.3,0.21,0,0,99,1,0,25,False,True,0,0,54,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
178000,4.9,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,57,43,32,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
180000,5.1,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,55,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
182000,5.1,0,1,0.31,0.21,0,0,99,1,0,25,False,True,0,0,57,43,32,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
184000,5.3,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,55,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
186000,5.5,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,55,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
188000,5.7,0,1,0.33,0.21,0,0,99,1,0,25,False,True,0,0,55,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
190000,5.7,0,1,0.33,0.21,0,0,99,1,0,25,False,True,0,0,54,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
192000,5.6,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,56,42,31,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
194000,5.4,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,56,40,28,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
196000,5.5,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,58,45,31,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
198000,5.6,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,56,42,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
200000,5.5,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,56,41,30,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
202000,5.5,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,57,43,31,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
204000,5.5,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,55,41,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
206000,5.5,0,1,0.32,0.21,0,0,99,1,0,25,False,True,0,0,54,40,29,4.14,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
