Dive Number,GF Minimum,GF Maximum,Surface Interval (min),Imperial Units,Start Battery Voltage,Start CNS %,Start Date,Start External O2 Sensor Status,Start Low Set Point,Start High Set Point,Computer Firmware Version,Max Depth,Max Time,Error History,End Battery Voltage,End CNS,End Date,End External O2 Sensor Status,End Low Set Point,End High Set Point,Computer Serial Number,Computer Firmware Version,Computer Model,Log Version,Deco Model,VPM-B Conservatism,Start Surface Pressure,End Surface Pressure,Product
133,40,85,78,False,3.8,0,8/2/2024 12:15:06 PM,False,0,1,86,34.6,1434,,3.8,3,8/2/2024 12:38:55 PM,False,0,1,937B0677,86,2,13,GF,40/85,994,994,Peregrine
Time (ms),Depth,First Stop Depth,Time To Surface (min),Average PPO2,Fraction O2,Fraction He,First Stop Time,Current NDL,Current Circuit Mode,Current CCR Mode,Water Temp,Gas Switch Needed,External PPO2,Set Point Type,Circuit Switch Type,External O2 Sensor 1 (mV),External O2 Sensor 2 (mV),External O2 Sensor 3 (mV),Battery Voltage,Tank 1 pressure (PSI),Tank 2 pressure (PSI),Tank 3 pressure (PSI),Tank 4 pressure (PSI),Gas Time Remaining,SAC Rate (2 minute avg),Ascent Rate,Safe Ascent Depth,CO2mbar
100000,15,0,5,0.52,0.21,0,0,66,1,0,23,False,True,0,0,50,38,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
102000,15.6,0,5,0.53,0.21,0,0,57,1,0,22,False,True,0,0,51,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
104000,16.1,0,5,0.54,0.21,0,0,57,1,0,22,False,True,0,0,53,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
106000,16.6,0,5,0.55,0.21,0,0,57,1,0,22,False,True,0,0,52,39,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
108000,17,0,5,0.56,0.21,0,0,49,1,0,22,False,True,0,0,50,38,25,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
110000,17.8,0,5,0.57,0.21,0,0,49,1,0,22,False,True,0,0,51,39,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
112000,18.1,0,5,0.58,0.21,0,0,49,1,0,22,False,True,0,0,50,36,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
114000,18.5,0,5,0.59,0.21,0,0,49,1,0,21,False,True,0,0,51,38,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
116000,19,0,5,0.6,0.21,0,0,49,1,0,21,False,True,0,0,51,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
118000,19.3,0,5,0.61,0.21,0,0,34,1,0,21,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
120000,19.6,0,5,0.61,0.21,0,0,34,1,0,21,False,True,0,0,53,38,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
122000,20.1,0,5,0.62,0.21,0,0,34,1,0,20,False,True,0,0,51,38,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
124000,20.4,0,5,0.63,0.21,0,0,31,1,0,20,False,True,0,0,51,37,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
126000,20.5,0,5,0.63,0.21,0,0,31,1,0,20,False,True,0,0,50,36,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
128000,20.4,0,5,0.63,0.21,0,0,31,1,0,20,False,True,0,0,51,37,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
130000,19.9,0,5,0.63,0.21,0,0,31,1,0,20,False,True,0,0,51,38,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
132000,19.7,0,5,0.62,0.21,0,0,31,1,0,20,False,True,0,0,51,38,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
134000,19.4,0,5,0.62,0.21,0,0,33,1,0,20,False,True,0,0,50,37,25,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
136000,19.2,0,5,0.61,0.21,0,0,33,1,0,19,False,True,0,0,51,38,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
138000,19.6,0,5,0.61,0.21,0,0,33,1,0,19,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
140000,19.6,0,5,0.62,0.21,0,0,32,1,0,19,False,True,0,0,52,39,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
142000,19.8,0,5,0.62,0.21,0,0,32,1,0,19,False,True,0,0,51,39,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
144000,20.1,0,5,0.62,0.21,0,0,32,1,0,19,False,True,0,0,52,39,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
146000,20.7,0,5,0.63,0.21,0,0,32,1,0,19,False,True,0,0,51,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
148000,21.3,0,5,0.65,0.21,0,0,32,1,0,19,False,True,0,0,51,38,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
150000,21.8,0,5,0.66,0.21,0,0,32,1,0,19,False,True,0,0,51,37,26,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
152000,22.5,0,6,0.67,0.21,0,0,25,1,0,19,False,True,0,0,52,37,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
154000,23.1,0,6,0.68,0.21,0,0,25,1,0,19,False,True,0,0,50,37,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
156000,23.8,0,6,0.7,0.21,0,0,20,1,0,18,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
158000,24.5,0,6,0.71,0.21,0,0,20,1,0,18,False,True,0,0,51,38,29,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
160000,25.1,0,6,0.73,0.21,0,0,20,1,0,18,False,True,0,0,51,37,27,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
162000,25.7,0,6,0.74,0.21,0,0,20,1,0,18,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
164000,26.2,0,6,0.75,0.21,0,0,20,1,0,18,False,True,0,0,52,38,28,3.81,AI is off,AI is off,AI is off,AI is off,Not paired,AI is off,0,0,0
